1979	5	9	0	1.229	0.254	1.255
1979	5	10	0	1.166	0.427	1.242
1979	5	11	0	1.092	0.577	1.235
1979	5	12	0	0.991	0.712	1.220
1979	5	13	0	0.869	0.834	1.204
1979	5	14	0	0.736	0.95	1.202
1979	5	15	0	0.576	1.053	1.200
1979	5	16	0	0.424	1.109	1.187
1979	5	17	0	0.252	1.156	1.183
1979	5	18	0	0.072	1.164	1.166
1979	5	19	0	-0.098	1.155	1.159
1979	5	20	0	-0.271	1.109	1.142
1979	5	21	0	-0.429	1.051	1.135
1979	5	22	0	-0.571	0.98	1.134
1979	5	23	0	-0.694	0.886	1.125
1979	5	24	0	-0.801	0.788	1.124
1979	5	25	0	-0.885	0.674	1.112
1979	5	26	0	-0.954	0.548	1.100
1979	5	27	0	-0.999	0.412	1.081
1979	5	28	0	-1.046	0.27	1.080
1979	5	29	0	-1.08	0.126	1.087
1979	5	30	0	-1.093	-0.023	1.093
1979	5	31	0	-1.081	-0.164	1.093
1979	6	1	0	-1.045	-0.296	1.086
1979	6	2	0	-0.972	-0.437	1.066
1979	6	3	0	-0.86	-0.548	1.020
1979	6	4	0	-0.734	-0.639	0.973
1979	6	5	0	-0.609	-0.712	0.937
1979	6	6	0	-0.467	-0.754	0.887
1979	6	7	0	-0.321	-0.786	0.849
1979	6	8	0	-0.165	-0.785	0.802
1979	6	9	0	-0.013	-0.77	0.770
1979	6	10	0	0.13	-0.749	0.760
1979	6	11	0	0.252	-0.705	0.749
1979	6	12	0	0.348	-0.652	0.739
1979	6	13	0	0.435	-0.593	0.735
1979	6	14	0	0.51	-0.53	0.736
1979	6	15	0	0.579	-0.45	0.733
1979	6	16	0	0.622	-0.364	0.721
1979	6	17	0	0.649	-0.273	0.704
1979	6	18	0	0.661	-0.186	0.687
1979	6	19	0	0.665	-0.105	0.673
1979	6	20	0	0.648	-0.027	0.649
1979	6	21	0	0.624	0.053	0.626
1979	6	22	0	0.577	0.119	0.589
1979	6	23	0	0.535	0.173	0.562
1979	6	24	0	0.486	0.228	0.537
1979	6	25	0	0.423	0.273	0.503
1979	6	26	0	0.354	0.31	0.471
1979	6	27	0	0.284	0.336	0.440
1979	6	28	0	0.218	0.35	0.412
1979	6	29	0	0.15	0.358	0.388
1979	6	30	0	0.086	0.361	0.371
1979	7	1	0	0.019	0.355	0.356
1979	7	2	0	-0.048	0.342	0.345
1979	7	3	0	-0.11	0.322	0.340
1979	7	4	0	-0.172	0.3	0.346
1979	7	5	0	-0.228	0.273	0.356
1979	7	6	0	-0.275	0.234	0.361
1979	7	7	0	-0.32	0.192	0.373
1979	7	8	0	-0.359	0.138	0.385
1979	7	9	0	-0.384	0.079	0.392
1979	7	10	0	-0.393	0.021	0.394
1979	7	11	0	-0.387	-0.04	0.389
1979	7	12	0	-0.377	-0.098	0.390
1979	7	13	0	-0.354	-0.151	0.385
1979	7	14	0	-0.329	-0.2	0.385
1979	7	15	0	-0.29	-0.247	0.381
1979	7	16	0	-0.241	-0.284	0.372
1979	7	17	0	-0.188	-0.321	0.372
1979	7	18	0	-0.132	-0.35	0.374
1979	7	19	0	-0.075	-0.372	0.379
1979	7	20	0	-0.012	-0.38	0.380
1979	7	21	0	0.051	-0.378	0.381
1979	7	22	0	0.12	-0.367	0.386
1979	7	23	0	0.181	-0.353	0.397
1979	7	24	0	0.241	-0.33	0.409
1979	7	25	0	0.296	-0.305	0.425
1979	7	26	0	0.354	-0.267	0.443
1979	7	27	0	0.397	-0.219	0.453
1979	7	28	0	0.434	-0.167	0.465
1979	7	29	0	0.452	-0.119	0.467
1979	7	30	0	0.459	-0.069	0.464
1979	7	31	0	0.451	-0.019	0.451
1979	8	1	0	0.438	0.032	0.439
1979	8	2	0	0.423	0.083	0.431
1979	8	3	0	0.403	0.128	0.423
1979	8	4	0	0.376	0.167	0.411
1979	8	5	0	0.347	0.205	0.403
1979	8	6	0	0.312	0.247	0.398
1979	8	7	0	0.277	0.28	0.394
1979	8	8	0	0.238	0.308	0.389
1979	8	9	0	0.196	0.334	0.387
1979	8	10	0	0.15	0.35	0.381
1979	8	11	0	0.107	0.362	0.377
1979	8	12	0	0.066	0.37	0.376
1979	8	13	0	0.027	0.373	0.374
1979	8	14	0	-0.011	0.368	0.368
1979	8	15	0	-0.045	0.36	0.363
1979	8	16	0	-0.08	0.351	0.360
1979	8	17	0	-0.107	0.334	0.351
1979	8	18	0	-0.138	0.318	0.347
1979	8	19	0	-0.164	0.299	0.341
1979	8	20	0	-0.192	0.276	0.336
1979	8	21	0	-0.221	0.248	0.332
1979	8	22	0	-0.247	0.228	0.336
1979	8	23	0	-0.284	0.203	0.349
1979	8	24	0	-0.316	0.172	0.360
1979	8	25	0	-0.35	0.139	0.377
1979	8	26	0	-0.388	0.102	0.401
1979	8	27	0	-0.426	0.067	0.431
1979	8	28	0	-0.452	0.024	0.453
1979	8	29	0	-0.48	-0.022	0.481
1979	8	30	0	-0.503	-0.071	0.508
1979	8	31	0	-0.52	-0.122	0.534
1979	9	1	0	-0.528	-0.178	0.557
1979	9	2	0	-0.538	-0.231	0.585
1979	9	3	0	-0.534	-0.29	0.608
1979	9	4	0	-0.521	-0.342	0.623
1979	9	5	0	-0.498	-0.394	0.635
1979	9	6	0	-0.461	-0.442	0.639
1979	9	7	0	-0.411	-0.497	0.645
1979	9	8	0	-0.353	-0.537	0.643
1979	9	9	0	-0.296	-0.569	0.641
1979	9	10	0	-0.241	-0.597	0.644
1979	9	11	0	-0.182	-0.618	0.644
1979	9	12	0	-0.12	-0.631	0.642
1979	9	13	0	-0.061	-0.642	0.645
1979	9	14	0	0.004	-0.638	0.638
1979	9	15	0	0.074	-0.635	0.639
1979	9	16	0	0.145	-0.622	0.639
1979	9	17	0	0.22	-0.602	0.641
1979	9	18	0	0.283	-0.576	0.642
1979	9	19	0	0.349	-0.541	0.644
1979	9	20	0	0.41	-0.503	0.649
1979	9	21	0	0.481	-0.46	0.666
1979	9	22	0	0.538	-0.408	0.675
1979	9	23	0	0.599	-0.356	0.697
1979	9	24	0	0.654	-0.3	0.720
1979	9	25	0	0.73	-0.222	0.763
1979	9	26	0	0.795	-0.141	0.807
1979	9	27	0	0.851	-0.048	0.852
1979	9	28	0	0.873	0.052	0.875
1979	9	29	0	0.883	0.155	0.897
1979	9	30	0	0.9	0.258	0.936
1979	10	1	0	0.908	0.365	0.979
1979	10	2	0	0.872	0.472	0.992
1979	10	3	0	0.833	0.571	1.010
1979	10	4	0	0.78	0.664	1.024
1979	10	5	0	0.719	0.772	1.055
1979	10	6	0	0.642	0.86	1.073
1979	10	7	0	0.556	0.951	1.102
1979	10	8	0	0.471	1.011	1.115
1979	10	9	0	0.361	1.083	1.142
1979	10	10	0	0.223	1.113	1.135
1979	10	11	0	0.095	1.115	1.119
1979	10	12	0	-0.036	1.095	1.096
1979	10	13	0	-0.151	1.041	1.052
1979	10	14	0	-0.242	0.994	1.023
1979	10	15	0	-0.331	0.928	0.985
1979	10	16	0	-0.411	0.862	0.955
1979	10	17	0	-0.465	0.783	0.911
1979	10	18	0	-0.526	0.708	0.882
1979	10	19	0	-0.566	0.646	0.859
1979	10	20	0	-0.606	0.619	0.866
1979	10	21	0	-0.655	0.562	0.863
1979	10	22	0	-0.695	0.532	0.875
1979	10	23	0	-0.733	0.504	0.890
1979	10	24	0	-0.77	0.463	0.898
1979	10	25	0	-0.809	0.421	0.912
1979	10	26	0	-0.853	0.356	0.924
1979	10	27	0	-0.884	0.274	0.925
1979	10	28	0	-0.915	0.197	0.936
1979	10	29	0	-0.924	0.127	0.933
1979	10	30	0	-0.95	0.04	0.951
1979	10	31	0	-0.961	-0.031	0.961
1979	11	1	0	-0.979	-0.131	0.988
1979	11	2	0	-1.001	-0.219	1.025
1979	11	3	0	-0.994	-0.327	1.046
1979	11	4	0	-0.978	-0.435	1.070
1979	11	5	0	-0.963	-0.531	1.100
1979	11	6	0	-0.925	-0.629	1.119
1979	11	7	0	-0.879	-0.722	1.138
1979	11	8	0	-0.831	-0.818	1.166
1979	11	9	0	-0.785	-0.925	1.213
1979	11	10	0	-0.699	-1.016	1.233
1979	11	11	0	-0.607	-1.107	1.262
